"index","painting index","image source","title","season","episode","number of colors","youtube source","colors","color hex","black gesso","bright red","burnt umber","cadmium yellow","dark sienna","indian red","indian yellow","liquid black","liquid clear","midnight black","phthalo blue","phthalo green","prussian blue","sap green","titanium white","van dyke brown","yellow ochre","alizarin crimson"
"162","129","https://www.twoinchbrush.com/images/painting129.png","hidden creek","13","6","10","https://www.youtube.com/embed/kmorz01bm0y","['black gesso', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#000000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","0","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","0"
"163","130","https://www.twoinchbrush.com/images/painting130.png","peaceful haven","13","7","13","https://www.youtube.com/embed/j20pz96e_ce","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"164","131","https://www.twoinchbrush.com/images/painting131.png","mountain exhibition","13","8","10","https://www.youtube.com/embed/bgi3_1quj18","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","0","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"165","132","https://www.twoinchbrush.com/images/painting132.png","emerald waters","13","9","9","https://www.youtube.com/embed/llunpqbzw6g","['black gesso', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#000000', '#ffec00', '#5f2e1f', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","0","0","1","1","0","0","0","0","1","0","0","1","1","1","1","1","0"
"166","133","https://www.twoinchbrush.com/images/painting133.png","mountain summit","13","10","12","https://www.youtube.com/embed/kasgrkfkipm","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"167","134","https://www.twoinchbrush.com/images/painting134.png","cabin hideaway","13","11","10","https://www.youtube.com/embed/njtlw2nl1lo","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","1","0","1","1","1","1"
"168","135","https://www.twoinchbrush.com/images/painting135.png","oval essence","13","12","8","https://www.youtube.com/embed/q7wxf_bsexw","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'titanium white', 'van dyke brown']","['#4e1500', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#102e3c', '#ffffff', '#221b15']","0","0","0","1","1","0","0","0","0","1","1","1","0","0","1","1","0","1"
"169","136","https://www.twoinchbrush.com/images/painting136.png","lost lake","13","13","12","https://www.youtube.com/embed/9-atp8xydm0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"170","111","https://www.twoinchbrush.com/images/painting111.png","distant mountains","14","1","13","https://www.youtube.com/embed/gpa9um7qgag","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"171","112","https://www.twoinchbrush.com/images/painting112.png","meadow brook surprise","14","2","12","https://www.youtube.com/embed/ov5oihtaa10","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"172","113","https://www.twoinchbrush.com/images/painting113.png","mountain moonlight oval","14","3","12","https://www.youtube.com/embed/cigxqtt6bpm","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","0","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"173","114","https://www.twoinchbrush.com/images/painting114.png","snowy solitude","14","4","7","https://www.youtube.com/embed/1zriqghsftm","['alizarin crimson', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#5f2e1f', '#000000', '#0c0040', '#ffffff', '#221b15', '#c79b00']","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","1","1"
"174","115","https://www.twoinchbrush.com/images/painting115.png","mountain river","14","5","13","https://www.youtube.com/embed/cnmlkagi0ym","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"175","116","https://www.twoinchbrush.com/images/painting116.png","graceful mountains","14","6","12","https://www.youtube.com/embed/0uve8t-vvvg","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"176","117","https://www.twoinchbrush.com/images/painting117.png","windy waves","14","7","14","https://www.youtube.com/embed/y6gvvjg4hmg","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
"177","118","https://www.twoinchbrush.com/images/painting118.png","on a clear day","14","8","11","https://www.youtube.com/embed/e63cgln6yag","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","0","1","1","1","1"
"178","119","https://www.twoinchbrush.com/images/painting119.png","riverside escape oval","14","9","13","https://www.youtube.com/embed/d83rewsgfgo","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"179","120","https://www.twoinchbrush.com/images/painting120.png","surprising falls","14","10","13","https://www.youtube.com/embed/qbcll1ca7_s","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"180","121","https://www.twoinchbrush.com/images/painting121.png","shadow pond","14","11","13","https://www.youtube.com/embed/bqwj3kqonpa","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"181","122","https://www.twoinchbrush.com/images/painting122.png","misty forest oval","14","12","12","https://www.youtube.com/embed/ddu9vqvspw8","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"182","123","https://www.twoinchbrush.com/images/painting123.png","natural wonder","14","13","11","https://www.youtube.com/embed/knoutsaikfu","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","0","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"183","98","https://www.twoinchbrush.com/images/painting98.png","splendor of winter","15","1","10","https://www.youtube.com/embed/ojvk7gpdhie","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","1","0","1","1","1","1"
"184","99","https://www.twoinchbrush.com/images/painting99.png","colors of nature","15","2","12","https://www.youtube.com/embed/me9ietooq4w","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"185","100","https://www.twoinchbrush.com/images/painting100.png","grandpa's barn","15","3","11","https://www.youtube.com/embed/ippu49pyfea","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"186","101","https://www.twoinchbrush.com/images/painting101.png","peaceful reflections","15","4","13","https://www.youtube.com/embed/gyuh4ilqdhs","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"187","102","https://www.twoinchbrush.com/images/painting102.png","hidden winter moon oval","15","5","8","https://www.youtube.com/embed/yxamodl6rje","['alizarin crimson', 'black gesso', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#000000', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","1","0","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","1"
"188","103","https://www.twoinchbrush.com/images/painting103.png","waves of wonder","15","6","12","https://www.youtube.com/embed/tayqx_ng-nc","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffffff', '#000000', '#0c0040', '#102e3c', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","1","1","1","1","1","0","1","1","1","1"
"189","104","https://www.twoinchbrush.com/images/painting104.png","cabin by the pond","15","7","12","https://www.youtube.com/embed/tyoo6wep2ay","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"190","105","https://www.twoinchbrush.com/images/painting105.png","fall stream","15","8","12","https://www.youtube.com/embed/zy0ofhdv_l0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"191","106","https://www.twoinchbrush.com/images/painting106.png","christmas eve snow","15","9","9","https://www.youtube.com/embed/cvqfg2pxk2a","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","1","0","0","1","1","0","0","0","0","1","1","0","1","0","1","1","0","1"
"192","107","https://www.twoinchbrush.com/images/painting107.png","forest down oval","15","10","12","https://www.youtube.com/embed/cosjufpn2da","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"193","108","https://www.twoinchbrush.com/images/painting108.png","pathway to autumn","15","11","12","https://www.youtube.com/embed/hg5rkc6xil4","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"194","109","https://www.twoinchbrush.com/images/painting109.png","deep forest lake","15","12","13","https://www.youtube.com/embed/2bjfmsqjqrw","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"195","110","https://www.twoinchbrush.com/images/painting110.png","peaks of majesty","15","13","11","https://www.youtube.com/embed/ltb8dn6g6de","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","0","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
